p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	perDiff
0	1.089756679048	0.959	0.62	0	MP	TMEM176A	0.339
1.76593571613708e-241	1.08966854742244	0.838	0.419	3.53187143227416e-238	MP	SLC8A1	0.419
1.38213738566673e-214	1.07910317907843	0.748	0.404	2.76427477133346e-211	MP	RNF144B	0.344
1.56381282818422e-204	1.07109106306509	0.939	0.653	3.12762565636844e-201	MP	SEMA4A	0.286
2.02926815507142e-228	1.07038049928081	0.77	0.654	4.05853631014284e-225	MP	PLXDC2	0.116
2.47932566270659e-175	1.05714888357394	0.937	0.655	4.95865132541317e-172	MP	PYCARD	0.282
0	1.05531011440635	0.934	0.592	0	MP	PILRA	0.342
3.8144529739168e-247	1.04866020233238	0.886	0.305	7.62890594783359e-244	MP	ADAM28	0.581
2.39601542192721e-263	1.04374760731738	0.714	0.615	4.79203084385442e-260	MP	CPM	0.099
4.7572181053435e-148	1.04219625861662	0.964	0.825	9.514436210687e-145	MP	RNASET2	0.139
1.33712312939426e-235	1.04015114443899	0.969	0.745	2.67424625878853e-232	MP	GPR155	0.224
1.56364871025453e-263	1.03996918451989	0.816	0.46	3.12729742050906e-260	MP	TLR4	0.356
4.58925197989045e-140	1.03328589897437	0.905	0.634	9.17850395978091e-137	MP	RAP2B	0.271
1.49642548977403e-114	1.02518255492411	0.913	0.783	2.99285097954806e-111	MP	FRMD4B	0.13
6.42013062905296e-290	1.01930590970877	0.881	0.898	1.28402612581059e-286	MP	JDP2	-0.017
9.53337563246997e-222	1.01240397206296	0.745	0.847	1.90667512649399e-218	MP	EPB41L2	-0.102
4.74048952477908e-248	1.00772802102746	0.832	0.38	9.48097904955816e-245	MP	CD93	0.452
6.39646403254616e-214	1.00141149806261	0.767	0.389	1.27929280650923e-210	MP	SRGAP1	0.378
4.7419774972737e-134	0.999937841001587	0.937	0.725	9.4839549945474e-131	MP	SAMHD1	0.212
4.03350322463474e-135	0.99613311903294	0.932	0.74	8.06700644926947e-132	MP	CMTM6	0.192
2.91120448224975e-219	0.991275700782018	0.707	0.475	5.8224089644995e-216	MP	SLC1A3	0.232
4.37574513499375e-207	0.972709541390811	0.908	0.556	8.75149026998751e-204	MP	GAS6	0.352
1.82350591790668e-115	0.970910231632952	0.962	0.776	3.64701183581337e-112	MP	MIDN	0.186
1.2999868912126e-223	0.960503979531662	0.833	0.694	2.5999737824252e-220	MP	TBXAS1	0.139
1.76025883241667e-148	0.958018138315629	0.937	0.748	3.52051766483333e-145	MP	TET2	0.189
5.04886432738391e-71	0.951232724991958	0.989	0.99	1.00977286547678e-67	MP	SRGN	-0.001
1.39196035599297e-159	0.944285930503588	0.703	0.763	2.78392071198595e-156	MP	ICAM1	-0.0600000000000001
1.53698767560535e-82	0.939482116323006	0.901	0.714	3.07397535121069e-79	MP	HSPB1	0.187
7.58323692748675e-212	0.938773753028945	0.861	0.535	1.51664738549735e-208	MP	CIITA	0.326
2.77487577089774e-211	0.928727192191933	0.859	0.548	5.54975154179549e-208	MP	COLEC12	0.311
8.22152469223649e-238	0.928158933719172	0.929	0.418	1.6443049384473e-234	MP	HAVCR2	0.511
7.16861028193968e-211	0.926983802242756	0.715	0.76	1.43372205638794e-207	MP	TRIB1	-0.045
7.8374079438655e-246	0.904335902411646	0.803	0.73	1.5674815887731e-242	MP	CTTNBP2NL	0.0730000000000001
1.92263111161924e-83	0.896943905420062	0.965	0.895	3.84526222323848e-80	MP	RANBP2	0.07
4.43496124904311e-75	0.891337040789371	0.856	0.787	8.86992249808622e-72	MP	NFKB1	0.069
2.54290711264576e-211	0.89001930234613	0.894	0.799	5.08581422529151e-208	MP	EMILIN2	0.095
8.51015847186466e-259	0.88826707390505	0.825	0.764	1.70203169437293e-255	MP	RASSF4	0.0609999999999999
1.1797424975056e-204	0.885638156433488	0.713	0.258	2.35948499501119e-201	MP	SHTN1	0.455
3.82683605050041e-107	0.881080003754258	0.796	0.628	7.65367210100081e-104	MP	GSN	0.168
1.50993115601379e-125	0.880402163219695	0.896	0.664	3.01986231202758e-122	MP	LYN	0.232
1.45960121057762e-75	0.856202435039389	0.938	0.798	2.91920242115525e-72	MP	NABP1	0.14
1.97626258336499e-323	0.851518738711748	0.949	0.389	3.95252516672997e-320	MP	PAPSS2	0.56
3.42153287617498e-104	0.845958200038234	0.967	0.736	6.84306575234996e-101	MP	ITGB2	0.231
1.06857826064996e-201	0.844932171740016	0.905	0.574	2.13715652129992e-198	MP	SYK	0.331
3.23961092756801e-122	0.842177380663361	0.874	0.644	6.47922185513601e-119	MP	ARRB2	0.23
2.95596245435329e-111	0.840800579998512	0.947	0.807	5.91192490870658e-108	MP	PLEKHO1	0.14
9.40404699909473e-57	0.8371784374413	0.715	0.785	1.88080939981895e-53	MP	THBS1	-0.0700000000000001
6.00897327735315e-182	0.831027302145951	0.722	0.328	1.20179465547063e-178	MP	IL18	0.394
2.29052212594024e-106	0.830436551637162	0.976	0.802	4.58104425188048e-103	MP	VAMP8	0.174
1.11626446408661e-81	0.828749983659442	0.86	0.704	2.23252892817323e-78	MP	LCP2	0.156
3.95165909531336e-187	0.826631594043901	0.819	0.348	7.90331819062672e-184	MP	CXCL12	0.471
3.6061557182593e-113	0.825334872722954	0.921	0.753	7.21231143651861e-110	MP	MXD1	0.168
1.26752311584658e-62	0.819543426698704	0.819	0.831	2.53504623169317e-59	MP	BCL2A1	-0.012
4.48260492546463e-212	0.811997171940687	0.676	0.786	8.96520985092925e-209	MP	SRGAP2	-0.11
1.42589768196803e-124	0.810166508080094	0.912	0.683	2.85179536393606e-121	MP	SERINC5	0.229
4.92385854018823e-151	0.804429263034239	0.87	0.783	9.84771708037646e-148	MP	DSE	0.087
4.39064418843122e-223	0.802447320288693	0.739	0.683	8.78128837686245e-220	MP	LPCAT2	0.0559999999999999
2.17395021119207e-220	0.797634865716831	0.955	0.789	4.34790042238414e-217	MP	GZF1	0.166
2.24246552178767e-83	0.794359034913414	0.887	0.814	4.48493104357533e-80	MP	MAP3K8	0.0730000000000001
1.93059886778191e-95	0.794122647509862	0.934	0.84	3.86119773556381e-92	MP	LAPTM5	0.0940000000000001
3.99341935713345e-58	0.792836423507877	0.97	0.882	7.98683871426689e-55	MP	NFKBIA	0.088
1.83484524443783e-104	0.791102878325476	0.942	0.785	3.66969048887565e-101	MP	CPEB4	0.157
3.59023113617005e-119	0.780279626105691	0.915	0.614	7.1804622723401e-116	MP	BASP1	0.301
8.26116444303918e-175	0.777721027575857	0.671	0.68	1.65223288860784e-171	MP	FRMD4A	-0.00900000000000001
5.4965837787387e-94	0.776053719786435	0.837	0.55	1.09931675574774e-90	MP	CTSH	0.287
8.00115273749929e-140	0.770885198099888	0.824	0.544	1.60023054749986e-136	MP	ZSWIM6	0.28
2.4640690745597e-121	0.770438291582525	0.748	0.607	4.92813814911941e-118	MP	GNAQ	0.141
4.83289718236281e-158	0.76941894179437	0.838	0.546	9.66579436472563e-155	MP	CCND1	0.292
4.30561516359208e-111	0.765993006092348	0.486	0.464	8.61123032718416e-108	MP	PDK4	0.022
1.26238672763304e-120	0.760048690494937	0.838	0.465	2.52477345526608e-117	MP	IRF8	0.373
5.69842586540042e-190	0.755583243896688	0.847	0.584	1.13968517308008e-186	MP	ABCA6	0.263
1.30298757295251e-84	0.753451427805646	0.842	0.894	2.60597514590503e-81	MP	EMP1	-0.052
1.97220926248006e-89	0.745810418384179	0.929	0.737	3.94441852496012e-86	MP	TGIF1	0.192
1.23358360345537e-198	0.745688668229157	0.838	0.385	2.46716720691074e-195	MP	SCN9A	0.453
9.06681013496836e-196	0.743296617871498	0.637	0.566	1.81336202699367e-192	MP	ACSL1	0.0710000000000001
7.37957481789682e-71	0.741865970453948	0.866	0.775	1.47591496357936e-67	MP	CD84	0.091
7.85011490618102e-180	0.740366306898761	0.614	0.598	1.5700229812362e-176	MP	FMN1	0.016
1.3917471153393e-101	0.737639342560175	0.697	0.71	2.7834942306786e-98	MP	PELI1	-0.013
1.96902437824963e-49	0.733297777857439	0.979	0.921	3.93804875649926e-46	MP	ZFP36L1	0.0579999999999999
1.14667692745749e-156	0.728374589408658	0.729	0.503	2.29335385491498e-153	MP	CREB5	0.226
1.12511079304478e-55	0.717983972360964	0.907	0.786	2.25022158608956e-52	MP	CFLAR	0.121
7.27257816751177e-78	0.715366764812096	0.838	0.733	1.45451563350235e-74	MP	CDKN1A	0.105
1.65510505143461e-84	0.703835260098988	0.861	0.752	3.31021010286922e-81	MP	SKAP2	0.109
8.95300204495764e-185	0.702465139909895	0.66	0.787	1.79060040899153e-181	MP	FNIP2	-0.127
4.68833307929681e-156	0.700203265618838	0.85	0.684	9.37666615859362e-153	MP	MGST2	0.166
6.632337688723e-49	0.697068737357104	0.757	0.663	1.3264675377446e-45	MP	DUSP6	0.094
1.506987363966e-57	0.689263251605903	0.886	0.787	3.013974727932e-54	MP	LDLR	0.099
2.72329191928616e-166	0.688841038678014	0.755	0.53	5.44658383857233e-163	MP	SLC43A2	0.225
2.78787187651383e-155	0.676306244869796	0.871	0.767	5.57574375302766e-152	MP	GK	0.104
4.8523113798478e-40	0.674266296638245	0.92	0.873	9.70462275969559e-37	MP	HSPH1	0.047
5.85519163848453e-140	0.674233014260827	0.754	0.603	1.17103832769691e-136	MP	IFNGR2	0.151
1.05273444325835e-84	0.67354842551926	0.959	0.912	2.10546888651671e-81	MP	ZNF267	0.0469999999999999
7.99664240977474e-103	0.666393399610369	0.886	0.682	1.59932848195495e-99	MP	BID	0.204
2.9715280405066e-158	0.664610310922369	0.932	0.589	5.9430560810132e-155	MP	MARCH1	0.343
5.28915929806816e-93	0.664403756526546	0.871	0.756	1.05783185961363e-89	MP	LAP3	0.115
7.6714164302111e-80	0.661224148384889	0.899	0.729	1.53428328604222e-76	MP	ARL5B	0.17
1.35600247779769e-156	0.657993208182145	0.738	0.322	2.71200495559538e-153	MP	DAPK1	0.416
3.28891029131464e-133	0.638809378853144	0.89	0.628	6.57782058262929e-130	MP	SPINT2	0.262
1.76126510168673e-197	0.635164787638907	0.842	0.583	3.52253020337346e-194	MP	TM6SF1	0.259
3.27366340186048e-65	0.631720915822785	0.865	0.656	6.54732680372095e-62	MP	MALT1	0.209
5.51225866954383e-66	0.628336849623247	0.908	0.85	1.10245173390877e-62	MP	STMN1	0.0580000000000001
7.65233714608501e-140	0.620244947726237	0.767	0.761	1.530467429217e-136	MP	GCA	0.00600000000000001
3.83196618479254e-181	0.611038594388438	0.849	0.563	7.66393236958507e-178	MP	GRK3	0.286
2.79956302828283e-214	0.607496693209256	0.827	0.362	5.59912605656566e-211	MP	TLR5	0.465
8.70503448889698e-117	0.604408290780621	0.781	0.565	1.7410068977794e-113	MP	IL6R	0.216
3.48951153606297e-224	0.602469396185263	0.668	0.819	6.97902307212594e-221	MP	FSCN1	-0.151
3.3695720973619e-106	0.599659397861567	0.724	0.575	6.73914419472379e-103	MP	BHLHE41	0.149
1.3062540532189e-128	0.596335029472232	0.796	0.77	2.61250810643781e-125	MP	GPAT3	0.026
1.12202027709203e-36	0.580883228252318	0.922	0.834	2.24404055418405e-33	MP	IQGAP2	0.0880000000000001
1.43355136919279e-151	0.580203480820253	0.75	0.38	2.86710273838559e-148	MP	SCIMP	0.37
1.45317374098639e-97	0.568578589825525	0.866	0.615	2.90634748197277e-94	MP	TNFSF13B	0.251
2.20833623321302e-67	0.566357309688587	0.677	0.554	4.41667246642604e-64	MP	HDAC9	0.123
1.05066760274665e-37	0.5635104958455	0.876	0.721	2.1013352054933e-34	MP	TSPO	0.155
7.94448626928534e-57	0.563025296176101	0.906	0.805	1.58889725385707e-53	MP	CHCHD10	0.101
2.51954298534508e-31	0.55766515091729	0.923	0.835	5.03908597069017e-28	MP	NFKBIZ	0.0880000000000001
1.48315962483044e-34	0.554733906824921	0.99	0.966	2.96631924966088e-31	MP	REL	0.024
1.05616103722409e-112	0.552023141586465	0.863	0.812	2.11232207444818e-109	MP	PAK1	0.0509999999999999
5.40639619617762e-108	0.551725899990314	0.874	0.742	1.08127923923552e-104	MP	GLA	0.132
6.21078543554793e-36	0.546023466778016	0.886	0.813	1.24215708710959e-32	MP	DBI	0.0730000000000001
3.33144619858673e-197	0.546006848081691	0.74	0.208	6.66289239717347e-194	MP	KYNU	0.532
6.54070224160638e-178	0.54522242976395	0.696	0.749	1.30814044832128e-174	MP	MCTP1	-0.053
3.46240993884933e-43	0.54116780765342	0.993	0.995	6.92481987769867e-40	MP	TPT1	-0.002
8.40741765045217e-114	0.540157852034132	0.757	0.714	1.68148353009044e-110	MP	GAS7	0.043
3.10906075136265e-64	0.539978388952451	0.84	0.72	6.21812150272529e-61	MP	NRIP1	0.12
8.67570551740902e-137	0.537596517930817	0.577	0.326	1.7351411034818e-133	MP	HPGDS	0.251
2.24619364486509e-41	0.536858393405995	0.942	0.857	4.49238728973018e-38	MP	CD55	0.085
4.89588605746627e-87	0.533194239950938	0.515	0.52	9.79177211493254e-84	MP	ABL2	-0.005
9.41557958062261e-43	0.528049804182961	0.858	0.716	1.88311591612452e-39	MP	ATP2B1-AS1	0.142
5.40239143948298e-36	0.527173045502888	0.844	0.671	1.0804782878966e-32	MP	PFKFB3	0.173
2.02455836734507e-104	0.526132148351778	0.719	0.657	4.04911673469015e-101	MP	LACTB	0.0619999999999999
2.75972712115504e-124	0.520423282741579	0.634	0.533	5.51945424231008e-121	MP	CTNND1	0.101
1.97481029124239e-77	0.514729121924369	0.881	0.667	3.94962058248477e-74	MP	PECAM1	0.214
3.75780918277578e-77	0.504971824945286	0.603	0.572	7.51561836555156e-74	MP	GPNMB	0.031
1.24739204765092e-171	0.503026155731109	0.821	0.275	2.49478409530183e-168	MP	VCAN	0.546
1.18088028279901e-39	0.502213821953904	0.949	0.835	2.36176056559801e-36	MP	GSTP1	0.114
2.58673329931572e-96	0.500149154797565	0.761	0.541	5.17346659863144e-93	MP	ATP8B4	0.22
1.94410261004779e-90	0.499760902943079	0.944	0.657	3.88820522009558e-87	MP	ZNF141	0.287
4.91723309355902e-182	0.495137775429119	0.505	0.79	9.83446618711805e-179	MP	C3	-0.285
1.10840768355706e-142	0.487412198930552	0.865	0.794	2.21681536711413e-139	MP	TNS3	0.071
1.07716000484998e-47	0.485634683342175	0.974	0.939	2.15432000969996e-44	MP	SDCBP	0.035
3.15438070621521e-58	0.473699900010203	0.766	0.823	6.30876141243042e-55	MP	NFKBID	-0.0569999999999999
6.78928008877923e-113	0.470992613575043	0.718	0.643	1.35785601775585e-109	MP	MYOF	0.075
3.81091111308944e-112	0.463267882457937	0.835	0.732	7.62182222617887e-109	MP	CERS6	0.103
5.97364607321171e-129	0.463155024136449	0.486	0.608	1.19472921464234e-125	MP	ADM	-0.122
7.00622214218172e-108	0.462113661581978	0.735	0.534	1.40124442843635e-104	MP	DOCK4	0.201
1.13448723452522e-176	0.460656055053073	0.873	0.791	2.26897446905043e-173	MP	HRH1	0.082
1.33954264431915e-47	0.459258210083154	0.832	0.721	2.6790852886383e-44	MP	NCKAP1L	0.111
4.07604479746115e-139	0.458681708148892	0.559	0.358	8.15208959492231e-136	MP	CLEC4E	0.201
2.40679423650875e-60	0.45706579237531	0.818	0.688	4.8135884730175e-57	MP	ACSL4	0.13
8.45237902837654e-67	0.456983029163316	0.771	0.51	1.69047580567531e-63	MP	TSPAN3	0.261
2.7712081713855e-113	0.451336712504058	0.78	0.51	5.54241634277099e-110	MP	H1F0	0.27
1.0060428387006e-89	0.450767027029657	0.734	0.455	2.0120856774012e-86	MP	ENG	0.279
4.8357097875254e-34	0.450180956161923	0.98	0.968	9.6714195750508e-31	MP	RPL23	0.012
1.13971365046868e-48	0.449026429477767	0.936	0.765	2.27942730093736e-45	MP	EFHD2	0.171
1.2574425249341e-117	0.445633142145227	0.865	0.761	2.5148850498682e-114	MP	SASH1	0.104
7.97079306101126e-110	0.445225134664894	0.697	0.368	1.59415861220225e-106	MP	HGF	0.329
3.08991130141262e-35	0.443980487366686	0.95	0.907	6.17982260282523e-32	MP	ARL4A	0.0429999999999999
4.3467106005782e-42	0.443645035440969	0.84	0.878	8.69342120115641e-39	MP	SERPINB1	-0.038
2.48632433057264e-21	0.442436499057458	0.969	0.926	4.97264866114529e-18	MP	SAMSN1	0.0429999999999999
2.90968085139545e-51	0.439576161847546	0.796	0.725	5.8193617027909e-48	MP	SYNGR2	0.0710000000000001
6.4510688603366e-90	0.438951989793118	0.687	0.78	1.29021377206732e-86	MP	HES1	-0.093
8.043012095058e-32	0.436398418712165	0.984	0.96	1.6086024190116e-28	MP	CYBA	0.024
1.4063210679302e-96	0.435857254994114	0.589	0.454	2.8126421358604e-93	MP	CCDC170	0.135
1.95135684013708e-57	0.430197135414613	0.67	0.658	3.90271368027417e-54	MP	ADAM17	0.012
5.58494040969963e-58	0.428503281935786	0.802	0.802	1.11698808193993e-54	MP	SESN3	0
2.00598684150287e-33	0.423659628954271	0.827	0.768	4.01197368300574e-30	MP	RRBP1	0.0589999999999999
1.39318667884255e-115	0.423462508424445	0.557	0.822	2.78637335768511e-112	MP	CAVIN2	-0.265
1.04340335251961e-123	0.422574909979281	0.686	0.621	2.08680670503922e-120	MP	CLIC2	0.0650000000000001
3.82859014782124e-68	0.422491473737831	0.849	0.715	7.65718029564248e-65	MP	ETV6	0.134
3.55010069312286e-111	0.414764650561063	0.743	0.464	7.10020138624572e-108	MP	PLXNB2	0.279
1.40913460067432e-63	0.413238577023529	0.75	0.766	2.81826920134864e-60	MP	MTHFD2	-0.016
4.08706737711726e-56	0.411628727057342	0.731	0.475	8.17413475423451e-53	MP	CNDP2	0.256
8.85150835714808e-90	0.408844821346657	0.618	0.708	1.77030167142962e-86	MP	SLC7A8	-0.09
6.47591823085197e-50	0.407280085141121	0.649	0.534	1.29518364617039e-46	MP	SPTLC2	0.115
6.21832680068601e-29	0.406884791177865	0.871	0.788	1.2436653601372e-25	MP	LPP	0.083
1.28093520310428e-59	0.402716581308443	0.772	0.667	2.56187040620857e-56	MP	UACA	0.105
1.10978901117988e-43	0.400920747849707	0.751	0.655	2.21957802235976e-40	MP	SOX4	0.096
7.58097714156913e-41	0.399942649257535	0.71	0.719	1.51619542831383e-37	MP	MAP2K3	-0.00900000000000001
3.24154462989277e-64	0.399711163736642	0.923	0.773	6.48308925978553e-61	MP	TMEM70	0.15
1.21833749870171e-37	0.398836572114286	0.902	0.817	2.43667499740343e-34	MP	AOAH	0.0850000000000001
4.00879180130612e-97	0.396716460034578	0.688	0.475	8.01758360261225e-94	MP	SORT1	0.213
4.15294742069024e-63	0.391617141422137	0.86	0.642	8.30589484138048e-60	MP	SRGAP3	0.218
5.76530531472207e-75	0.389107275159413	0.813	0.824	1.15306106294441e-71	MP	CCDC112	-0.011
1.62913326736558e-27	0.387031337580977	0.917	0.872	3.25826653473116e-24	MP	ABHD5	0.045
1.271532150614e-33	0.385607230532135	0.823	0.696	2.543064301228e-30	MP	SLC4A7	0.127
2.00153355814596e-76	0.385509155767382	0.615	0.492	4.00306711629192e-73	MP	SLC11A1	0.123
1.03184373665459e-153	0.38544849956775	0.907	0.644	2.06368747330919e-150	MP	ENPP2	0.263
1.19053191009725e-12	0.384898077347386	0.896	0.846	2.38106382019451e-09	MP	SYAP1	0.05
1.04638189135686e-71	0.382289939088254	0.877	0.581	2.09276378271372e-68	MP	POU2F2	0.296
1.14154451705245e-36	0.380205697876294	0.766	0.68	2.2830890341049e-33	MP	BEX4	0.086
4.05615690865274e-27	0.377403613204384	0.767	0.782	8.11231381730548e-24	MP	LIMS1	-0.015
5.43176505652299e-106	0.374993630386653	0.793	0.567	1.0863530113046e-102	MP	CD109	0.226
7.07009177865678e-110	0.374918489559748	0.824	0.848	1.41401835573136e-106	MP	CSGALNACT1	-0.024
3.80930718401394e-100	0.369081858995826	0.666	0.818	7.61861436802787e-97	MP	ALCAM	-0.152
4.60903681502961e-43	0.366287085005773	0.639	0.519	9.21807363005923e-40	MP	NET1	0.12
1.30480982433043e-31	0.362708586734897	0.777	0.613	2.60961964866086e-28	MP	ST6GAL1	0.164
1.10365700744294e-51	0.361545419484617	0.88	0.768	2.20731401488589e-48	MP	EGR2	0.112
6.94954082110404e-44	0.360844681481384	0.817	0.571	1.38990816422081e-40	MP	PCNX4	0.246
2.91254459627966e-24	0.358388787336158	0.921	0.802	5.82508919255933e-21	MP	GOLGA4	0.119
3.49676923646749e-23	0.352978028847907	0.817	0.754	6.99353847293498e-20	MP	YWHAH	0.0629999999999999
1.01722042406602e-58	0.348614937810236	0.663	0.58	2.03444084813204e-55	MP	MGLL	0.0830000000000001
2.1400070901847e-89	0.342994687119694	0.566	0.497	4.2800141803694e-86	MP	ALOX5	0.069
8.75459187345094e-40	0.33569762797126	0.688	0.613	1.75091837469019e-36	MP	RCAN1	0.075
1.24380138926143e-35	0.335636114120151	0.929	0.808	2.48760277852287e-32	MP	FERMT3	0.121
1.8120280414139e-20	0.333242483368875	0.939	0.924	3.62405608282781e-17	MP	ATP2B1	0.0149999999999999
2.40389315568153e-22	0.331017343195158	0.839	0.692	4.80778631136306e-19	MP	TMEM107	0.147
5.4413284936053e-29	0.330147958138196	0.863	0.87	1.08826569872106e-25	MP	HCLS1	-0.00700000000000001
1.22007297447632e-34	0.329825514774157	0.62	0.675	2.44014594895264e-31	MP	CD9	-0.055
5.11716714202746e-49	0.325846451556048	0.66	0.737	1.02343342840549e-45	MP	ELMO1	-0.077
1.87357194572736e-41	0.323220713295104	0.761	0.609	3.74714389145472e-38	MP	PDE4DIP	0.152
2.50361406373734e-62	0.321889148598289	0.714	0.826	5.00722812747468e-59	MP	GSAP	-0.112
4.1163291105741e-72	0.320845051727191	0.58	0.326	8.23265822114819e-69	MP	QPRT	0.254
2.02699716140192e-32	0.320719881496381	0.894	0.764	4.05399432280383e-29	MP	HMGN3	0.13
2.17650052745263e-154	0.318895588688706	0.347	0.637	4.35300105490526e-151	MP	AZIN1-AS1	-0.29
2.16426915725866e-39	0.317145929962955	0.749	0.602	4.32853831451731e-36	MP	LAT2	0.147
1.54538583062245e-59	0.315415709083649	0.793	0.775	3.0907716612449e-56	MP	FN3K	0.018
3.8531956437682e-39	0.31275673805202	0.725	0.596	7.70639128753641e-36	MP	PDXK	0.129
1.09098852388889e-61	0.311722035015044	0.722	0.433	2.18197704777779e-58	MP	ARHGAP24	0.289
3.41276288820456e-10	0.311505925178068	0.869	0.82	6.82552577640912e-07	MP	COTL1	0.049
1.25092870920645e-23	0.308241573078523	0.941	0.883	2.50185741841289e-20	MP	TNFRSF1B	0.0579999999999999
5.26054484769158e-26	0.30579330892365	0.793	0.729	1.05210896953832e-22	MP	UGCG	0.0640000000000001
2.6518535564166e-41	0.302568452623095	0.79	0.569	5.30370711283319e-38	MP	FLOT1	0.221
1.06033736531064e-28	0.302083780654793	0.762	0.733	2.12067473062129e-25	MP	BCL3	0.029
9.24214427230553e-16	0.300902239849633	0.798	0.798	1.84842885446111e-12	MP	PLIN2	0
7.68242928660682e-27	0.298568140436528	0.535	0.405	1.53648585732136e-23	MP	CYP1B1	0.13
8.60120888897612e-56	0.297931182149927	0.879	0.598	1.72024177779522e-52	MP	TPST2	0.281
3.18034176212213e-103	0.297461993519653	0.725	0.376	6.36068352424426e-100	MP	DEPTOR	0.349
2.43462319127186e-42	0.296563898856136	0.808	0.562	4.86924638254372e-39	MP	STAT1	0.246
6.550701126243e-132	0.296360085105705	0.885	0.531	1.3101402252486e-128	MP	NAV2	0.354
3.17922761903849e-73	0.294836820516481	0.724	0.373	6.35845523807699e-70	MP	FN1	0.351
2.91876764730334e-45	0.294053772791523	0.746	0.549	5.83753529460668e-42	MP	PPP4R1	0.197
1.02211976204715e-109	0.292669135930396	0.759	0.548	2.04423952409429e-106	MP	ST3GAL6	0.211
5.98907639913158e-30	0.289455540101569	0.71	0.676	1.19781527982632e-26	MP	TUBA1C	0.0339999999999999
3.48344367491703e-120	0.289429843703743	0.858	0.57	6.96688734983406e-117	MP	NECTIN2	0.288
1.96786687140272e-49	0.288908542530418	0.75	0.76	3.93573374280543e-46	MP	TIAM1	-0.01
1.7955883812729e-23	0.286831108337098	0.874	0.763	3.59117676254581e-20	MP	PARP14	0.111
9.5763427848751e-16	0.284213152089035	0.932	0.851	1.91526855697502e-12	MP	EVI2B	0.0810000000000001
2.68814944795713e-32	0.283604262312945	0.723	0.547	5.37629889591425e-29	MP	DNPH1	0.176
2.54821592029243e-70	0.281455029409031	0.781	0.757	5.09643184058487e-67	MP	ICAM4	0.024
1.11365359739058e-52	0.281304826294369	0.79	0.704	2.22730719478115e-49	MP	PON2	0.0860000000000001
6.67957292590437e-94	0.281147024599907	0.605	0.27	1.33591458518087e-90	MP	MMP19	0.335
6.51112097600977e-47	0.2810679372918	0.882	0.691	1.30222419520195e-43	MP	SLCO3A1	0.191
6.80583889395703e-29	0.279759552039057	0.796	0.744	1.36116777879141e-25	MP	PDLIM5	0.052
1.2291902559291e-61	0.27714706728442	0.51	0.581	2.45838051185819e-58	MP	INSR	-0.071
5.06808651658187e-35	0.276273393598871	0.723	0.811	1.01361730331637e-31	MP	SEC14L1	-0.0880000000000001
1.50622766864473e-27	0.275149214021833	0.708	0.598	3.01245533728947e-24	MP	BAG3	0.11
2.01455289975157e-106	0.274341067173361	0.566	0.831	4.02910579950315e-103	MP	RND3	-0.265
7.19214416889996e-26	0.272464487624681	0.896	0.748	1.43842883377999e-22	MP	LMAN1	0.148
1.31427354257168e-152	0.272348713072906	0.798	0.347	2.62854708514336e-149	MP	SH3RF1	0.451
6.96008921779334e-19	0.267744528665524	0.926	0.825	1.39201784355867e-15	MP	GTF2B	0.101
6.6266661876434e-47	0.267314349693402	0.536	0.539	1.32533323752868e-43	MP	RIPK2	-0.003
1.92684441691893e-08	0.26706541888484	0.808	0.827	3.85368883383787e-05	MP	MGP	-0.0189999999999999
6.49073373746554e-24	0.266543218966089	0.741	0.563	1.29814674749311e-20	MP	AC103591.3	0.178
5.23051227781532e-59	0.265187857702969	0.774	0.464	1.04610245556306e-55	MP	ZMAT1	0.31
7.81199533942798e-15	0.262585645808108	0.955	0.94	1.5623990678856e-11	MP	TPM4	0.015
3.61336360464623e-35	0.261574902055065	0.913	0.724	7.22672720929246e-32	MP	INPP5D	0.189
4.25009378433328e-14	0.259941563336112	0.85	0.772	8.50018756866657e-11	MP	DOCK2	0.078
5.28996277526819e-25	0.259072140534717	0.786	0.698	1.05799255505364e-21	MP	GADD45G	0.0880000000000001
2.31550927458507e-100	0.257828561609557	0.577	0.813	4.63101854917014e-97	MP	SHMT1	-0.236
1.51010248002226e-38	0.256512941661579	0.802	0.648	3.02020496004451e-35	MP	YPEL2	0.154
2.06062774730053e-48	0.256474660812565	0.75	0.809	4.12125549460105e-45	MP	SWAP70	-0.0590000000000001
5.1745805142265e-80	0.254800452128411	0.698	0.533	1.0349161028453e-76	MP	SCIN	0.165
3.55574357186891e-41	0.25448853392949	0.95	0.832	7.11148714373782e-38	MP	IL2RA	0.118
2.66894841927995e-47	0.25302564178126	0.793	0.546	5.33789683855989e-44	MP	RBBP8	0.247
4.53867566944054e-09	0.251178442101396	0.994	0.969	9.07735133888107e-06	MP	RPS9	0.025
5.41913008710432e-241	7.32281101040144	0.753	0.784	1.08382601742086e-237	B/P	JCHAIN	-0.031
1.40084362120401e-107	4.32910334978544	0.874	0.694	2.80168724240801e-104	B/P	IGHA1	0.18
4.55887478979302e-316	2.09170434595734	0.97	0.799	9.11774957958605e-313	B/P	BANK1	0.171
3.35512685840277e-33	1.82193253518989	0.985	0.89	6.71025371680554e-30	B/P	SSR4	0.095
1.22249070769696e-115	1.77675197902859	0.965	0.482	2.44498141539391e-112	B/P	ARHGAP24	0.483
