p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	perDiff
6.99364118329861e-145	1.09330690998943	0.817	0.296	1.39872823665972e-141	MP	GAS6	0.521
3.30153268517707e-71	1.08768691177821	0.924	0.715	6.60306537035414e-68	MP	GADD45B	0.209
4.95682356009198e-140	1.08747348629346	0.693	0.319	9.91364712018395e-137	MP	PLXDC2	0.374
2.65801320625022e-162	1.0874323876023	0.75	0.3	5.31602641250045e-159	MP	FGD4	0.45
2.12661837878156e-63	1.06832600001815	0.973	0.917	4.25323675756311e-60	MP	SRGN	0.0559999999999999
1.35568757198331e-136	1.05644880971478	0.783	0.323	2.71137514396661e-133	MP	BMP2K	0.46
7.14920102210753e-64	1.0544725840574	0.866	0.582	1.42984020442151e-60	MP	VMP1	0.284
2.21400160901802e-91	1.03999192147109	0.924	0.638	4.42800321803605e-88	MP	RASGEF1B	0.286
2.17710018615671e-138	1.03213233427949	0.691	0.274	4.35420037231342e-135	MP	RNF144B	0.417
8.05719443224484e-128	1.01982262452895	0.79	0.306	1.61143888644897e-124	MP	GPR155	0.484
7.65023308615187e-58	1.0185276342091	0.935	0.815	1.53004661723037e-54	MP	GPR183	0.12
1.09419521340326e-91	1.0150728716034	0.939	0.63	2.18839042680652e-88	MP	RNASET2	0.309
1.62547038397624e-75	1.01078716008381	0.835	0.5	3.25094076795247e-72	MP	FRMD4B	0.335
6.87037241203834e-64	1.00965613554322	0.902	0.679	1.37407448240767e-60	MP	JMJD1C	0.223
2.33151065175572e-64	1.00932031058958	0.892	0.559	4.66302130351145e-61	MP	HSPA1A	0.333
1.59211181168025e-62	1.00732493722052	0.812	0.466	3.18422362336051e-59	MP	TTN	0.346
3.84821648054337e-147	1.00590592371735	0.761	0.229	7.69643296108675e-144	MP	HAVCR2	0.532
2.78991795007348e-130	1.00330848965652	0.731	0.406	5.57983590014696e-127	MP	TBXAS1	0.325
4.07816981778026e-170	0.99436995013295	0.774	0.428	8.15633963556052e-167	MP	RAPH1	0.346
2.93376728304837e-146	0.9926786728587	0.696	0.4	5.86753456609675e-143	MP	CTTNBP2NL	0.296
2.20848564394767e-82	0.987700981735869	0.87	0.55	4.41697128789534e-79	MP	CMTM6	0.32
2.35170162974938e-153	0.985874277040613	0.72	0.314	4.70340325949877e-150	MP	TLR4	0.406
3.62211605312187e-112	0.983153013926437	0.852	0.35	7.24423210624374e-109	MP	MTSS1	0.502
1.74896669335993e-159	0.975394320335183	0.727	0.224	3.49793338671986e-156	MP	SHTN1	0.503
6.54341550479264e-111	0.970328261838453	0.68	0.253	1.30868310095853e-107	MP	ADAM28	0.427
2.83069757484261e-60	0.961672893385679	0.892	0.607	5.66139514968522e-57	MP	RANBP2	0.285
2.00984289771365e-128	0.949564892941627	0.579	0.349	4.01968579542729e-125	MP	CPM	0.23
2.01568068527743e-90	0.928807769739304	0.805	0.415	4.03136137055486e-87	MP	RAP2B	0.39
2.68871612513267e-127	0.922053303934736	0.816	0.414	5.37743225026535e-124	MP	GZF1	0.402
2.29346998845669e-152	0.917915767372153	0.685	0.405	4.58693997691338e-149	MP	RASSF4	0.28
2.78050772756453e-119	0.91332965546237	0.649	0.3	5.56101545512906e-116	MP	LPCAT2	0.349
8.23856832300208e-130	0.904156991380049	0.631	0.253	1.64771366460042e-126	MP	SRGAP1	0.378
9.94240668791738e-130	0.902011548689123	0.734	0.502	1.98848133758348e-126	MP	JDP2	0.232
1.28595463833743e-137	0.890737813545835	0.769	0.282	2.57190927667486e-134	MP	COLEC12	0.487
8.7050422421791e-98	0.878256553380628	0.808	0.391	1.74100844843582e-94	MP	ARRB2	0.417
5.45477346124112e-95	0.873278440089404	0.705	0.414	1.09095469224822e-91	MP	EPB41L2	0.291
5.1060862301901e-167	0.865910239564891	0.763	0.292	1.02121724603802e-163	MP	CD93	0.471
9.39589897062926e-143	0.865598095901697	0.64	0.262	1.87917979412585e-139	MP	IL18	0.378
1.33867724251741e-119	0.863270140019337	0.828	0.379	2.67735448503482e-116	MP	SEMA4A	0.449
2.83630964076235e-78	0.861627087614715	0.687	0.461	5.6726192815247e-75	MP	TRIB1	0.226
1.01405789888158e-38	0.855640951205605	0.808	0.613	2.02811579776316e-35	MP	DBI	0.195
1.51453213355906e-110	0.854786940188325	0.685	0.283	3.02906426711812e-107	MP	CXCL12	0.402
3.24231927016251e-79	0.852437149206663	0.792	0.443	6.48463854032503e-76	MP	TET2	0.349
1.31050560839215e-99	0.848968972014042	0.729	0.322	2.62101121678429e-96	MP	ABCA6	0.407
2.29703320664648e-70	0.846392927929637	0.89	0.544	4.59406641329296e-67	MP	MIDN	0.346
8.07621109186651e-82	0.837471251603488	0.586	0.248	1.6152422183733e-78	MP	NLRP3	0.338
6.5782599280509e-113	0.83719930384936	0.79	0.41	1.31565198561018e-109	MP	EMILIN2	0.38
6.57477490487107e-63	0.836684295767584	0.844	0.517	1.31495498097421e-59	MP	MAP3K8	0.327
7.4047388538166e-114	0.836551269397476	0.77	0.344	1.48094777076332e-110	MP	CCND1	0.426
2.55377388682883e-30	0.827927571625042	0.588	0.52	5.10754777365766e-27	MP	THBS1	0.0679999999999999
2.32036280326683e-109	0.827907501026734	0.615	0.238	4.64072560653366e-106	MP	ACSL1	0.377
3.30073751066204e-88	0.824568163030078	0.769	0.392	6.60147502132409e-85	MP	DSE	0.377
5.15252705496551e-41	0.824403664793932	0.448	0.235	1.0305054109931e-37	MP	PDK4	0.213
1.98177751125491e-76	0.824339051846472	0.787	0.444	3.96355502250982e-73	MP	MXD1	0.343
2.92869760844293e-121	0.816766326663025	0.734	0.309	5.85739521688585e-118	MP	CIITA	0.425
1.17249421845001e-163	0.816051249759797	0.761	0.239	2.34498843690002e-160	MP	PAPSS2	0.522
2.21135657735962e-65	0.815629698983449	0.778	0.425	4.42271315471924e-62	MP	LCP2	0.353
2.66900485073243e-131	0.808458164433993	0.542	0.246	5.33800970146485e-128	MP	SLC1A3	0.296
4.14294963578892e-93	0.805012550465819	0.667	0.391	8.28589927157783e-90	MP	SRGAP2	0.276
5.30457534835459e-58	0.803595305154894	0.756	0.474	1.06091506967092e-54	MP	CTSH	0.282
1.08913851804822e-86	0.796222927635285	0.696	0.293	2.17827703609644e-83	MP	ZSWIM6	0.403
3.50123865196742e-55	0.795086064190456	0.819	0.469	7.00247730393484e-52	MP	HSPB1	0.35
6.77013433766545e-34	0.793266934940752	0.922	0.731	1.35402686753309e-30	MP	NFKBIA	0.191
1.15072991282276e-118	0.789651360792168	0.77	0.375	2.30145982564552e-115	MP	MGST2	0.395
1.62441310444277e-37	0.766249562712771	0.794	0.55	3.24882620888555e-34	MP	TSPO	0.244
4.06662292490264e-74	0.746768580476947	0.756	0.398	8.13324584980527e-71	MP	BID	0.358
2.73057909899503e-50	0.746480180836486	0.803	0.534	5.46115819799007e-47	MP	STMN1	0.269
3.31439930684953e-80	0.746448873638498	0.816	0.448	6.62879861369906e-77	MP	LAP3	0.368
3.65212555822243e-66	0.745738711367542	0.805	0.495	7.30425111644485e-63	MP	CPEB4	0.31
1.14464571367327e-55	0.744591116284349	0.911	0.722	2.28929142734654e-52	MP	LAPTM5	0.189
3.44518236127735e-44	0.743154688228929	0.756	0.474	6.8903647225547e-41	MP	ARRDC3	0.282
6.19702668658826e-53	0.742265867149771	0.649	0.423	1.23940533731765e-49	MP	ICAM1	0.226
1.84867088072027e-51	0.735199683715123	0.622	0.26	3.69734176144054e-48	MP	HBA2	0.362
7.6871838628151e-68	0.725143750445312	0.693	0.357	1.53743677256302e-64	MP	GNAQ	0.336
1.1575528816972e-60	0.714780283774969	0.875	0.598	2.3151057633944e-57	MP	PLEKHO1	0.277
2.74765678820348e-91	0.709274849221639	0.741	0.303	5.49531357640695e-88	MP	SYK	0.438
3.80147183212032e-56	0.706318966805289	1	0.992	7.60294366424064e-53	MP	TPT1	0.00800000000000001
1.73649899859919e-45	0.702588071036376	0.772	0.505	3.47299799719838e-42	MP	NFKB1	0.267
1.65008969547541e-114	0.696472914481977	0.741	0.296	3.30017939095082e-111	MP	SCN9A	0.445
1.17528436796129e-44	0.690872754256713	0.946	0.738	2.35056873592257e-41	MP	SDCBP	0.208
2.33362921182428e-83	0.683533348697149	0.703	0.436	4.66725842364856e-80	MP	FSCN1	0.267
3.77128537066676e-69	0.680657758611998	0.629	0.281	7.54257074133353e-66	MP	IFNGR2	0.348
4.1174968583048e-45	0.674229048234086	0.861	0.561	8.23499371660961e-42	MP	CFLAR	0.3
1.36409599802502e-73	0.671584153284666	0.743	0.352	2.72819199605004e-70	MP	SERINC5	0.391
4.12498566754461e-52	0.663158826538641	0.854	0.579	8.24997133508922e-49	MP	ZNF267	0.275
6.35491897101685e-47	0.658596446026585	0.752	0.446	1.27098379420337e-43	MP	MALT1	0.306
3.12430239906125e-70	0.656066127431141	0.675	0.396	6.24860479812249e-67	MP	CERS6	0.279
8.49395338420571e-34	0.654716649296298	0.653	0.437	1.69879067684114e-30	MP	DUSP6	0.216
1.41339062784702e-54	0.652467212373565	0.492	0.368	2.82678125569404e-51	MP	C3	0.124
5.29950496386777e-138	0.650145460269942	0.685	0.28	1.05990099277355e-134	MP	TM6SF1	0.405
3.87499118995613e-107	0.643890546586138	0.651	0.184	7.74998237991227e-104	MP	KYNU	0.467
1.59191139870712e-51	0.641000311424041	0.852	0.537	3.18382279741424e-48	MP	NABP1	0.315
7.40534152645769e-30	0.636216387254231	0.814	0.568	1.48106830529154e-26	MP	IQGAP2	0.246
6.86702387361677e-42	0.633467286896516	0.6	0.373	1.37340477472335e-38	MP	SOX4	0.227
1.20508314966505e-79	0.632971289226298	0.684	0.288	2.41016629933009e-76	MP	GRK3	0.396
5.29792896081642e-127	0.628655355500034	0.693	0.269	1.05958579216328e-123	MP	TLR5	0.424
1.57758491401491e-77	0.626298319833307	0.638	0.319	3.15516982802981e-74	MP	MCTP1	0.319
1.04625973308846e-40	0.624689766154151	0.767	0.503	2.09251946617692e-37	MP	CD84	0.264
7.96350242477006e-51	0.62391652519343	0.794	0.491	1.59270048495401e-47	MP	TGIF1	0.303
1.07164761757861e-90	0.622622904473427	0.555	0.282	2.14329523515721e-87	MP	FMN1	0.273
1.01671852019225e-55	0.620535486432737	0.712	0.353	2.0334370403845e-52	MP	IRF8	0.359
2.12834424510837e-53	0.620126646841014	0.841	0.518	4.25668849021673e-50	MP	SKAP2	0.323
1.44058338880929e-68	0.619572099634463	0.593	0.412	2.88116677761857e-65	MP	FNIP2	0.181
9.66931018907799e-85	0.61454883148774	0.747	0.305	1.9338620378156e-81	MP	SPINT2	0.442
1.53470288608164e-59	0.613428096956065	0.759	0.38	3.06940577216328e-56	MP	AOAH	0.379
6.85652232278105e-44	0.612193383218573	0.647	0.389	1.37130446455621e-40	MP	PELI1	0.258
5.95604977594447e-107	0.611255054216493	0.687	0.244	1.19120995518889e-103	MP	SLC43A2	0.443
7.28975877562679e-74	0.610700064212576	0.696	0.389	1.45795175512536e-70	MP	GCA	0.307
2.36177917866454e-72	0.60981123064254	0.662	0.336	4.72355835732907e-69	MP	GAS7	0.326
7.16625216855264e-79	0.607256463319783	0.615	0.358	1.43325043371053e-75	MP	GPAT3	0.257
9.93464985359831e-31	0.603789565190555	0.712	0.516	1.98692997071966e-27	MP	YWHAH	0.196
5.81249954800523e-52	0.597770722228822	0.81	0.489	1.16249990960105e-48	MP	EFHD2	0.321
6.82039821527201e-87	0.597311692983995	0.698	0.368	1.3640796430544e-83	MP	GK	0.33
7.84497886472904e-29	0.592927899591958	0.817	0.566	1.56899577294581e-25	MP	HSPH1	0.251
3.35154729625759e-56	0.590218531068733	0.732	0.383	6.70309459251518e-53	MP	BASP1	0.349
5.03320088589295e-39	0.589978383752275	0.805	0.539	1.00664017717859e-35	MP	CHCHD10	0.266
7.57195456644042e-84	0.588150381684307	0.662	0.215	1.51439091328808e-80	MP	VCAN	0.447
7.40679617415617e-88	0.587998584312234	0.727	0.297	1.48135923483123e-84	MP	IL6R	0.43
7.67341718887411e-43	0.586029674989676	0.805	0.541	1.53468343777482e-39	MP	CDKN1A	0.264
1.58519824883982e-52	0.582731898243292	0.807	0.469	3.17039649767965e-49	MP	LDLR	0.338
4.51449522161244e-28	0.58197919633385	0.734	0.497	9.02899044322488e-25	MP	BCL2A1	0.237
1.83213654264528e-101	0.58104937370629	0.615	0.175	3.66427308529056e-98	MP	DAPK1	0.44
6.87794216762767e-80	0.579331902249423	0.622	0.291	1.37558843352553e-76	MP	FRMD4A	0.331
1.4267737095149e-68	0.578615485004795	0.7	0.392	2.85354741902979e-65	MP	PAK1	0.308
2.14653489421468e-38	0.575661817274025	0.899	0.634	4.29306978842935e-35	MP	GSTP1	0.265
1.19137187937777e-82	0.575280408414134	0.593	0.321	2.38274375875554e-79	MP	CREB5	0.272
2.46782906307007e-31	0.573991825337714	0.964	0.895	4.93565812614015e-28	MP	CYBA	0.069
5.61825256619127e-72	0.57037058331932	0.573	0.255	1.12365051323825e-68	MP	DOCK4	0.318
2.00471160763111e-25	0.570170965502082	0.669	0.527	4.00942321526222e-22	MP	LIMS1	0.142
8.91757804506309e-52	0.569534884202962	0.781	0.485	1.78351560901262e-48	MP	ARL5B	0.296
2.33548138404756e-64	0.569179485092315	0.454	0.257	4.67096276809513e-61	MP	HPGDS	0.197
1.30353374085778e-53	0.568691865288583	0.77	0.437	2.60706748171555e-50	MP	NCKAP1L	0.333
1.03792540347254e-58	0.567284295375067	0.627	0.309	2.07585080694509e-55	MP	BHLHE41	0.318
5.14325073357013e-56	0.565971427033237	0.758	0.431	1.02865014671403e-52	MP	NRIP1	0.327
2.12075349780492e-33	0.555864701107399	0.816	0.568	4.24150699560984e-30	MP	SERPINB1	0.248
1.53804915853171e-85	0.551129907129789	0.637	0.238	3.07609831706341e-82	MP	SCIMP	0.399
7.50815197398081e-25	0.550743515055126	0.924	0.767	1.50163039479616e-21	MP	ZFP36L1	0.157
5.67001601717249e-34	0.539183828543271	0.908	0.67	1.1340032034345e-30	MP	TNFRSF1B	0.238
2.37657193249666e-76	0.529102195290771	0.658	0.283	4.75314386499332e-73	MP	ATP8B4	0.375
9.47889439588032e-62	0.523570405577746	0.711	0.393	1.89577887917606e-58	MP	TNFSF13B	0.318
1.4023448732279e-66	0.517717552109645	0.788	0.384	2.8046897464558e-63	MP	LYN	0.404
5.34078752850239e-90	0.514965528545201	0.7	0.259	1.06815750570048e-86	MP	H1F0	0.441
1.1803774608929e-45	0.504758864995287	0.731	0.459	2.36075492178579e-42	MP	PECAM1	0.272
1.37118579473364e-51	0.502717102731459	0.64	0.381	2.74237158946729e-48	MP	LACTB	0.259
1.68807810717062e-54	0.502641505325242	0.716	0.396	3.37615621434125e-51	MP	ETV6	0.32
1.15342632843439e-64	0.500010927244172	0.745	0.33	2.30685265686879e-61	MP	ZNF141	0.415
2.91112936191233e-59	0.498207771578036	0.752	0.396	5.82225872382466e-56	MP	GSN	0.356
6.76859829096275e-06	0.49639780503651	0.651	0.547	0.0135371965819255	MP	MT2A	0.104
1.98940299489056e-43	0.494511950481533	0.825	0.521	3.97880598978113e-40	MP	FERMT3	0.304
2.36462919388688e-32	0.493573512272683	0.675	0.451	4.72925838777375e-29	MP	MTHFD2	0.224
1.30773410056545e-68	0.487511948755223	0.651	0.289	2.6154682011309e-65	MP	MYOF	0.362
3.71374506890563e-44	0.486787494503983	0.765	0.436	7.42749013781125e-41	MP	SLC4A7	0.329
1.81817260292782e-24	0.481507648290024	0.913	0.72	3.63634520585564e-21	MP	SAMSN1	0.193
5.05979753423651e-30	0.481316082551572	0.967	0.929	1.0119595068473e-26	MP	RPL23	0.0379999999999999
5.08511402118671e-104	0.479852043610093	0.743	0.36	1.01702280423734e-100	MP	HRH1	0.383
7.15624613735998e-73	0.475712397842811	0.772	0.387	1.431249227472e-69	MP	GLA	0.385
3.06389266811772e-64	0.470872028119423	0.552	0.314	6.12778533623545e-61	MP	CTNND1	0.238
1.43197244449918e-37	0.468883969133858	0.459	0.253	2.86394488899835e-34	MP	GPNMB	0.206
2.1994809193131e-100	0.466361764509987	0.53	0.307	4.39896183862619e-97	MP	CLEC4E	0.223
1.85659174770572e-68	0.456864537196642	0.53	0.246	3.71318349541144e-65	MP	CLIC2	0.284
1.86475205101254e-36	0.455867349129825	0.662	0.401	3.72950410202508e-33	MP	PDXK	0.261
2.25654318180306e-47	0.453707044813682	0.794	0.47	4.51308636360613e-44	MP	TMEM70	0.324
8.09206892880261e-68	0.453478423756139	0.568	0.273	1.61841378576052e-64	MP	HGF	0.295
2.33741985684587e-28	0.447689613936811	0.89	0.681	4.67483971369173e-25	MP	ARL4A	0.209
2.09983898067241e-33	0.439609897984022	0.743	0.472	4.19967796134481e-30	MP	ATP2B1-AS1	0.271
1.25388591419581e-39	0.438112731151752	0.718	0.387	2.50777182839163e-36	MP	PFKFB3	0.331
4.79721280758835e-25	0.430384062844782	0.832	0.595	9.5944256151767e-22	MP	NFKBIZ	0.237
1.20016970466851e-38	0.429179806955105	0.712	0.471	2.40033940933702e-35	MP	EGR2	0.241
4.75443255606344e-54	0.423107179884858	0.711	0.335	9.50886511212688e-51	MP	FLOT1	0.376
3.20592812966642e-32	0.421843423592174	0.526	0.316	6.41185625933285e-29	MP	SPTLC2	0.21
7.68863446931969e-29	0.421631847919861	0.55	0.347	1.53772689386394e-25	MP	HDAC9	0.203
3.32142050948015e-25	0.418530067395171	0.816	0.599	6.64284101896029e-22	MP	FAM49B	0.217
2.03630088788423e-36	0.415321114873228	0.635	0.391	4.07260177576847e-33	MP	HES1	0.244
3.0896130814016e-35	0.413123844956103	0.577	0.445	6.1792261628032e-32	MP	ALCAM	0.132
2.44956203251157e-55	0.410058533884786	0.452	0.289	4.89912406502314e-52	MP	SLC11A1	0.163
8.50170248030596e-30	0.406894963702104	0.723	0.479	1.70034049606119e-26	MP	EMP1	0.244
4.31866249708388e-60	0.402392138056877	0.691	0.351	8.63732499416775e-57	MP	SASH1	0.34
7.17475857914853e-75	0.399982640045926	0.673	0.273	1.43495171582971e-71	MP	ENG	0.4
3.07924132501473e-94	0.399500997884751	0.718	0.303	6.15848265002947e-91	MP	ENPP2	0.415
3.2945928660719e-35	0.394647496583771	0.42	0.25	6.58918573214379e-32	MP	ABL2	0.17
3.37599091442755e-72	0.391509756491211	0.586	0.241	6.7519818288551e-69	MP	PLXNB2	0.345
5.67972757806685e-43	0.388367936621745	0.725	0.435	1.13594551561337e-39	MP	ACSL4	0.29
3.13382585519541e-34	0.387978403516033	0.635	0.432	6.26765171039081e-31	MP	CCDC112	0.203
8.31697522063381e-22	0.387428070041744	0.608	0.444	1.66339504412676e-18	MP	ELMO1	0.164
4.08136167954965e-10	0.386921195253169	0.761	0.622	8.16272335909931e-07	MP	COTL1	0.139
1.14750293880094e-11	0.385358677406723	0.723	0.573	2.29500587760188e-08	MP	PLIN2	0.15
4.0461447229247e-92	0.383267120464221	0.647	0.228	8.0922894458494e-89	MP	SORT1	0.419
1.54301174704751e-47	0.382919419045455	0.665	0.316	3.08602349409502e-44	MP	CNDP2	0.349
7.36695198712223e-40	0.381634784235633	0.656	0.414	1.47339039742445e-36	MP	CSGALNACT1	0.242
3.63947461106784e-30	0.379562442001124	0.694	0.455	7.27894922213568e-27	MP	SYNGR2	0.239
6.97250690484693e-59	0.376907414152507	0.472	0.228	1.39450138096939e-55	MP	ALOX5	0.244
5.50003453237348e-31	0.374279837312295	0.779	0.517	1.1000069064747e-27	MP	HMGN3	0.262
1.98898290288752e-37	0.373654011218407	0.599	0.312	3.97796580577504e-34	MP	DNPH1	0.287
2.22780869016779e-24	0.371230738303679	0.837	0.62	4.45561738033559e-21	MP	HCLS1	0.217
7.81140196580943e-30	0.362725725560461	0.778	0.518	1.56228039316189e-26	MP	RRBP1	0.26
3.40852479541432e-09	0.361936714146751	0.976	0.958	6.81704959082865e-06	MP	TMSB10	0.018
3.44441939674446e-17	0.357857123847945	0.602	0.413	6.88883879348892e-14	MP	ST6GAL1	0.189
4.53829866046113e-22	0.351522598467508	0.599	0.432	9.07659732092227e-19	MP	ADAM17	0.167
6.20234797108079e-33	0.349733624067859	0.436	0.306	1.24046959421616e-29	MP	ADM	0.13
2.13592490097995e-17	0.349647026042923	0.665	0.489	4.27184980195989e-14	MP	SEC14L1	0.176
3.10298571151559e-29	0.349385546616355	0.649	0.374	6.20597142303118e-26	MP	STAT1	0.275
2.81247332872865e-23	0.346019620598077	0.472	0.261	5.62494665745729e-20	MP	RIPK2	0.211
2.57581598534587e-47	0.345838418618841	0.646	0.303	5.15163197069175e-44	MP	TSPAN3	0.343
4.70684486439865e-63	0.342457280926905	0.51	0.249	9.41368972879729e-60	MP	CCDC170	0.261
2.0561799926036e-52	0.341248026317352	0.687	0.359	4.1123599852072e-49	MP	TNS3	0.328
5.69131484851707e-47	0.339057756890814	0.732	0.393	1.13826296970341e-43	MP	GADD45G	0.339
1.13974696823578e-28	0.337611702556919	0.821	0.557	2.27949393647156e-25	MP	UQCR10	0.264
1.56808632511456e-42	0.336479040312643	0.797	0.468	3.13617265022912e-39	MP	INPP5D	0.329
3.97052719681099e-88	0.334268828496456	0.707	0.303	7.94105439362199e-85	MP	CD109	0.404
1.83928829052912e-53	0.333041137390523	0.676	0.37	3.67857658105824e-50	MP	NAV2	0.306
6.15165356297569e-27	0.332708287613578	0.752	0.494	1.23033071259514e-23	MP	LPP	0.258
4.26405757484005e-29	0.331134609990554	0.669	0.394	8.5281151496801e-26	MP	AC103591.3	0.275
2.81216118591024e-18	0.327415078688146	0.497	0.289	5.62432237182047e-15	MP	BAG3	0.208
8.62348393028143e-59	0.326601447056824	0.546	0.212	1.72469678605629e-55	MP	MMP19	0.334
1.39932131260987e-29	0.322291903548975	0.694	0.436	2.79864262521974e-26	MP	MAP2K3	0.258
1.35707857780373e-19	0.322085560118339	0.852	0.65	2.71415715560746e-16	MP	SYAP1	0.202
1.65444409301506e-25	0.321708547771051	0.564	0.349	3.30888818603012e-22	MP	PDE4DIP	0.215
4.71843958446173e-36	0.316501012358053	0.557	0.314	9.43687916892347e-33	MP	TIAM1	0.243
2.33351061564348e-27	0.315449013657527	0.85	0.602	4.66702123128697e-24	MP	EIF3A	0.248
1.50411672469792e-38	0.314284819157552	0.613	0.332	3.00823344939584e-35	MP	UACA	0.281
1.21284179817696e-42	0.313690280496476	0.653	0.33	2.42568359635393e-39	MP	EPSTI1	0.323
1.30405118369282e-17	0.311793742153962	0.707	0.529	2.60810236738564e-14	MP	ABHD5	0.178
5.53493892776306e-47	0.310893560201845	0.714	0.354	1.10698778555261e-43	MP	PCNX4	0.36
4.91515942623424e-26	0.310528495011536	0.599	0.452	9.83031885246849e-23	MP	GSAP	0.147
8.85969124049632e-15	0.303730655163276	0.922	0.829	1.77193824809926e-11	MP	REL	0.0930000000000001
7.8499626750689e-30	0.30366974558951	0.714	0.448	1.56999253501378e-26	MP	TUBA1C	0.266
8.00962422176053e-24	0.301755710005913	0.892	0.683	1.60192484435211e-20	MP	PTGER4	0.209
2.44469872832828e-27	0.301516517224838	0.553	0.305	4.88939745665657e-24	MP	FN1	0.248
6.92301809368114e-29	0.299675997833735	0.627	0.381	1.38460361873623e-25	MP	BEX4	0.246
1.29318551088173e-38	0.296712782037227	0.459	0.294	2.58637102176346e-35	MP	SCIN	0.165
6.82667687005872e-28	0.296706313978198	0.736	0.486	1.36533537401174e-24	MP	SESN3	0.25
1.74277076488818e-61	0.294278596114439	0.593	0.253	3.48554152977637e-58	MP	DEPTOR	0.34
1.83091427276478e-50	0.293443214264369	0.494	0.247	3.66182854552955e-47	MP	ST3GAL6	0.247
1.22489201753388e-40	0.292230737007599	0.725	0.421	2.44978403506775e-37	MP	SLCO3A1	0.304
4.17160102893905e-33	0.29140863042917	0.461	0.283	8.3432020578781e-30	MP	PRKAR2B	0.178
4.62129407959777e-28	0.289095590666651	0.472	0.277	9.24258815919553e-25	MP	NET1	0.195
1.3403216350941e-26	0.285944782572802	0.429	0.412	2.68064327018821e-23	MP	IL1RAP	0.017
6.21434002253248e-45	0.284304150887121	0.667	0.386	1.2428680045065e-41	MP	PON2	0.281
5.20899197142752e-31	0.281424761320845	0.729	0.441	1.0417983942855e-27	MP	NCOA7	0.288
2.04728691062902e-43	0.27910311351859	0.602	0.33	4.09457382125804e-40	MP	NECTIN2	0.272
3.09809683715329e-48	0.276786926351878	0.64	0.288	6.19619367430658e-45	MP	IFT74	0.352
2.27634755234427e-47	0.275430315311379	0.685	0.329	4.55269510468854e-44	MP	ANXA4	0.356
1.70240088593498e-73	0.26364481178216	0.79	0.348	3.40480177186997e-70	MP	MARCH1	0.442
6.92852444159566e-17	0.261904731791804	0.892	0.722	1.38570488831913e-13	MP	LRRFIP1	0.17
2.95740121861245e-30	0.258129330959651	0.582	0.332	5.9148024372249e-27	MP	FN3K	0.25
3.13842055919764e-14	0.257794288603944	0.864	0.706	6.27684111839527e-11	MP	ATP2B1	0.158
7.98878282394901e-32	0.257593533804204	0.608	0.337	1.5977565647898e-28	MP	LAT2	0.271
9.88134824430818e-32	0.256285560131321	0.649	0.395	1.97626964886164e-28	MP	KCNK6	0.254
5.02270972542668e-22	0.25561719803332	0.481	0.314	1.00454194508534e-18	MP	SLC7A8	0.167
3.19351199185806e-22	0.25477524365062	0.597	0.406	6.38702398371611e-19	MP	TNFRSF10B	0.191
3.68172562611944e-20	0.251828719167033	0.6	0.493	7.36345125223887e-17	MP	EAF2	0.107
6.16758462551693e-18	0.250315997333582	0.698	0.532	1.23351692510339e-14	MP	NFKBID	0.166
3.11942682597669e-78	6.54533693076625	0.482	0.344	6.23885365195338e-75	B/P	JCHAIN	0.138
1.88713112622255e-307	2.55521173036513	0.824	0.468	3.77426225244511e-304	B/P	BANK1	0.356
1.97826544043637e-42	2.46041310824823	0.584	0.344	3.95653088087273e-39	B/P	IGHA1	0.24
9.27526472370025e-135	2.09496265036788	0.767	0.372	1.85505294474005e-131	B/P	ARHGAP24	0.395
3.25173802204183e-105	1.8273215225268	0.743	0.445	6.50347604408366e-102	B/P	POU2F2	0.298
2.65317811445466e-128	1.78924746677474	0.584	0.349	5.30635622890931e-125	B/P	CD24	0.235
4.75390906050717e-89	1.75250950285232	0.637	0.448	9.50781812101434e-86	B/P	MARCH1	0.189
2.54941427958968e-89	1.75019568190559	0.882	0.742	5.09882855917937e-86	B/P	CD37	0.14
1.2483354716437e-117	1.65684257177854	0.71	0.508	2.49667094328741e-114	B/P	SWAP70	0.202
4.81623811161862e-233	1.64307472881538	0.653	0.511	9.63247622323725e-230	B/P	COBLL1	0.142
1.81621517145535e-73	1.59924498428443	0.841	0.675	3.6324303429107e-70	B/P	BIRC3	0.166
8.53734723930704e-78	1.54296126208736	0.718	0.465	1.70746944786141e-74	B/P	LYN	0.253
1.00347528241986e-78	1.50248352357351	0.539	0.472	2.00695056483972e-75	B/P	BASP1	0.0670000000000001
1.0801752871296e-50	1.49391624687047	0.829	0.548	2.16035057425921e-47	B/P	HLA-DQB1	0.281
1.45562286835554e-61	1.41884721137796	0.645	0.523	2.91124573671108e-58	B/P	RIPOR2	0.122
1.56267651941308e-95	1.40860031605198	0.588	0.543	3.12535303882617e-92	B/P	IFT57	0.0449999999999999
1.63555261751736e-34	1.34128240003301	0.633	0.786	3.27110523503472e-31	B/P	SSR4	-0.153
1.05710126353029e-69	1.2620398137901	0.629	0.521	2.11420252706058e-66	B/P	PIM1	0.108
1.56781676513234e-75	1.23947102849564	0.588	0.448	3.13563353026469e-72	B/P	CD82	0.14
5.44661783949561e-41	1.22654958407706	0.6	0.601	1.08932356789912e-37	B/P	ID3	-0.001
1.0142202876369e-44	1.22203151982627	0.784	0.678	2.0284405752738e-41	B/P	CD55	0.106
